book_name,tag,star
PICTURA神笔涂绘（怪物星球、漫游伦敦、巴黎漫步）,绘画,3.5833333333333335
PLUTO 001,日本漫画,4.08
"PPT,要你好看",设计,3.7954545454545454
PPT演义,设计,3.075
PPT演示之道,设计,3.463157894736842
PRIDE 上,日本漫画,1.95
PSYCHE,轻小说,3.75
Painting and Experience in Fifteenth-Century Italy,艺术史,4.55
Pattern Recognition and Machine Learning,算法,4.018571428571429
Peril at End House,阿加莎·克里斯蒂,3.25
Perl语言入门,程序,3.787709497206704
Perl语言编程,程序,3.325
Perspective Drawing Handbook,绘画,3.95
Photoshop Lab修色圣典,摄影,3.9
Photoshop修色圣典,设计,3.7
Photoshop智能手机APP界面设计,交互设计,2.375
Picture This,交互,3.9833333333333334
Power Sleep,科学,3.524
Practical Vim,编程,3.9833333333333334
Pragmatic Thinking and Learning,程序,3.85
Principles,金融,3.904446546830653
Principles of Mathematical Analysis,数学,3.75
Pro Git,程序,3.968421052631579
Pro JavaScript Techniques,web,3.65
Problem Solving with Algorithms and Data Structures Using Python SECOND EDITION,算法,4.35
Processing互动编程艺术,交互,2.725
Producter 让产品从0到1,用户体验,2.85
Programming Collective Intelligence,算法,3.925
Programming Pearls,算法,4.3
Programming Ruby,web,3.225
Programming Ruby中文版,程序,3.592857142857143
Project Japan,建筑,4.0
Pussy Portraits,韩寒,2.95
Python Cookbook,编程,3.74
Python Cookbook 中文版，第 3 版,编程,4.5
Python Tutorial,编程,3.45
Python Web开发实战,web,3.05
Python入门经典,编程,3.4
Python参考手册（第4版）,编程,3.727272727272727
Python基础教程,程序,3.3692307692307693
Python基础教程（第2版•修订版）,编程,3.3666666666666667
Python学习手册,编程,3.3454545454545452
Python标准库,编程,3.775
Python核心编程（第二版）,编程,3.215909090909091
Python灰帽子,编程,2.875
Python神经网络编程,神经网络,4.35
Python科学计算,算法,3.0
Python算法教程,算法,2.45
Python编程快速上手,编程,4.34
Python编程：从入门到实践,互联网,4.30625
Python网络数据采集,编程,3.6333333333333333
Python网络编程基础,web,2.8
Python自然语言处理,神经网络,3.575
Python语言入门,编程,3.0
Python金融大数据分析,金融,3.35
Python高效开发实战,web,2.15
Python高级编程,编程,2.9625
QBQ问题背后的问题,管理,2.91
Quidditch Through the Ages,J.K.罗琳,4.15
Q版大明衣冠图志,高木直子,4.416666666666667
Q版手绘基础入门,绘画,3.3
RESTful Web Services,web,3.1
RESTful Web Services中文版,web,3.4
ROUGH,日本漫画,4.133333333333334
Red Capitalism,金融,4.1
Redis设计与实现,编程,4.17
Refactoring,编程,3.825
Remote,创业,3.694915254237288
Rework,用户体验,3.7662771285475793
Re：没有代表作,设计,3.6272189349112427
Rich Dad Poor Dad,理财,3.865
"Rich Dad, Poor Dad",理财,3.6
Romeo and Juliet,戏剧,3.5454545454545454
Ruby on Rails Tutorial,web,4.25
Ruby编程语言,编程,3.6333333333333333
Ruby语言入门,程序,2.2
R语言实战,编程,4.0181818181818185
R语言编程艺术,编程,4.083333333333333
"S, M, L, XL",建筑,3.9
S.,悬疑,3.4171428571428573
SEO实战密码,互联网,3.713636363636364
SEVEN DAYS MONDAY→THURSDAY,耽美,4.079411764705882
SIVA范式,营销,3.45
SKIP‧BEAT！─華麗的挑戰─01,日本漫画,3.9583333333333335
SNS浪潮,互联网,2.7
SNS网站构建,web,1.85
SOLANIN(01),日本漫画,3.85
SQL必知必会,编程,4.017647058823529
SQL必知必会（第3版）,程序,3.657142857142857
STL源码剖析,算法,3.72625
STORYBOARDING分镜头脚本设计,电影,3.25
SUGAR DARK 被埋葬的黑暗,轻小说,3.3833333333333333
Salome,戏剧,4.294871794871795
Sarah's Key,二战,3.6
Secret Garden（上）,耽美,3.6083333333333334
Secrets of the JavaScript Ninja,web,3.45
Seeking Wisdom,投资,4.475
Servlet与JSP核心编程,web,3.6
Shell脚本学习指南,编程,2.82
Shoe Dog,人物传记,4.478571428571429
Skip Beat! (Vol. 1),日本漫画,3.540909090909091
Slaughterhouse-Five,二战,3.9322033898305087
"Small, Medium, Large, Extra-Large",建筑,2.8666666666666667
Spider,耽美,3.3
Spring 3.x企业应用开发实战,web,3.675
Spring揭秘,web,4.1
Statistical Inference,数学,4.2
Steal Like an Artist,艺术,3.8151260504201683
Steve Jobs,科技,3.9955703211517166
Structure and Interpretation of Computer Programs - 2nd Edition (MIT),算法,4.02
Structure as Space,建筑,2.8
Sword Art Online 刀劍神域 01,轻小说,3.3
Sword Art Online 刀劍神域 02,轻小说,3.1
TCP,通信,3.643285371702638
THE DIARY OF A YOUNG GIRL,二战,4.4
TIGER×DRAGON1!,轻小说,3.775
TIGER×DRAGON！ 1,轻小说,3.45
TensorFlow实战,神经网络,3.3
Terryworld,摄影,2.75
The  C Programming Language,编程,4.345454545454546
The ABC Murders,阿加莎·克里斯蒂,3.797979797979798
The Architecture of the City,建筑,3.142857142857143
The Art of UNIX Programming,编程,3.716666666666667
The Ballad of Sexual Dependency,摄影,3.65
The Big Four,阿加莎·克里斯蒂,3.25
The Big Short,金融,4.077981651376147
The Black Swan,思想,3.080769230769231
The Body in the Library,阿加莎·克里斯蒂,3.45
The Book Thief,二战,3.746376811594203
The Book―jojo’s bizarre adventure 4th another day,轻小说,4.375
The Casual Vacancy,J.K.罗琳,3.593220338983051
The Clean Coder,编程,3.925
The Complete Harry Potter Collection Box Set,魔幻,3.0
The Copy Book 全球32位顶尖广告文案的写作之道,营销,3.4444444444444446
The Crucible,戏剧,4.35
The Cuckoo's Calling,J.K.罗琳,3.175
The Da Vinci Code,悬疑,3.4358974358974357
The Defining Decade,成长,4.06875
The Definitive Guide to Django,程序,3.8
"The Definitive Guide to Django, 2nd Edition",web,4.125
The Design of Everyday Things,用户体验,3.5722222222222224
The Devotion of Suspect X,东野圭吾,4.25
The Dictator's Handbook,政治学,4.066666666666666
The Elements of Statistical Learning,算法,3.8875
The Elements of Typographic Style,设计,3.5
The Emperor of All Maladies,科普,4.286363636363636
The Essential Hayek,自由主义,3.75
The Everything Store,科技,3.95959595959596
The Fault in Our Stars,青春,3.723905723905724
The Gadfly,外国名著,3.34
The Glass Menagerie,戏剧,4.135593220338983
The God Delusion,宗教,3.525
The Gods Themselves,科幻小说,4.132352941176471
The Google Resume,职场,3.35
The Hard Thing About Hard Things,互联网,3.921787709497207
The Hitchhiker's Guide to the Galaxy,科幻,4.095505617977528
The Hobbit,魔幻,3.922779922779923
The Immortal Life of Henrietta Lacks,科学,4.066666666666666
The Importance of Being Earnest,戏剧,4.075
The Inevitable,科技,3.4
The Innovator's Dilemma,创业,3.4
The Intelligent Investor,金融,3.71
The Last Lecture,励志,3.845360824742268
The Laws of Simplicity,UCD,3.075
The Lean Startup,交互,3.7952522255192878
The Linux Programming Interface,编程,4.175
The Little Schemer - 4th Edition,程序,4.2
The Lord of the Rings,魔幻,4.225
The Lost Symbol,悬疑,3.15
The Magician's Nephew,魔幻,3.75
The Martian,科幻,4.34887737478411
The Millionaire Fastlane,商业,3.966666666666667
The Most Important Thing,投资,4.2
The Murder of Roger Ackroyd,阿加莎·克里斯蒂,4.321428571428571
The Mysterious Affair at Styles,阿加莎·克里斯蒂,3.6375
The Name of the Wind,魔幻,3.7
The Nightingale,二战,3.9743589743589745
The Origins of Political Order,政治学,3.85
The Perks of Being a Wallflower,青春,3.9808612440191387
The Ph.D. Grind,传记,4.101880877742946
The Phaidon Atlas of Contemporary World Architecture,建筑,2.6333333333333333
The Plays of Oscar Wilde,戏剧,4.425
The Polaroid Book,摄影,3.6666666666666665
The Power of Habit,心理学,3.6258992805755397
The Practice of Programming,编程,3.85
The Pragmatic Programmer,编程,4.133333333333334
The Presentation Secrets of Steve Jobs,UCD,3.25
The Rise and Fall of the Third Reich,二战,4.181818181818182
The Road Less Traveled,张小娴,3.783333333333333
The Road to Serfdom,自由主义,3.8
The Ruby Programming Language,web,4.35
The Science of Interstellar,科技,4.65
The Seasoned Schemer,程序,3.95
The Secret,励志,2.9136363636363636
The Secret Piano,音乐,4.15
The Selfish Gene,科普,3.9553072625698324
The Shallows,互联网,3.6666666666666665
The Silkworm,J.K.罗琳,3.725
The Singularity Is Near,科技,3.15
The Start-up of You,互联网,3.907142857142857
The Story of Art,艺术史,4.185714285714286
The Structure of Scientific Revolutions,科学,3.65
The Swift Programming Language,编程,3.8833333333333333
The Tales of Beedle the Bard,魔幻,3.6594202898550723
The Thorn Birds,外国名著,3.6083333333333334
The Three-Body Problem,科幻小说,4.25
The Vagina Monologues,戏剧,3.658333333333333
The Visual Display of Quantitative Information,交互,3.638888888888889
The Visual Miscellaneum,交互,4.05
The Willpower Instinct,心理学,4.075
Things I have learned in my life so far,设计,3.15
"Thinking Architecture, 2nd Edition",安妮宝贝,3.8333333333333335
Thinking in Java,编程,4.175
"Thinking, Fast and Slow",心理学,4.005263157894737
This is Service Design Thinking,用户体验,3.7
Tide of Darkness,魔幻,3.683333333333333
Tomcat与Java Web开发技术详解,web,2.65
Too Big to Fail,金融,3.6714285714285713
Twilight,魔幻,4.365384615384615
UCD火花集,用户体验,2.7045454545454546
UCD火花集2,用户体验,2.8181818181818183
UI进化论,UCD,2.0
UML和模式应用,程序,3.5875
UNIX环境高级编程,经典,3.8045454545454547
UNIX环境高级编程（第3版）,编程,4.55
UNIX编程环境,编程,3.175
UNIX编程艺术,程序,3.542837559972584
UNIX网络编程,编程,3.4785714285714286
UNIX网络编程 卷1：套接字联网API（第3版）,编程,3.95
UX设计之道,用户体验,2.8
Unbroken,二战,4.3125
Unix,编程,4.1
U一点·料,用户体验,3.575
VC++深入详解,编程,3.625
Vim实用技巧,编程,4.68
Vivian Maier,摄影,4.15
Wabi-Sabi,设计,3.5357142857142856
Wabi-Sabi侘寂之美,设计,2.911111111111111
Waiting for Godot,戏剧,3.73
Web之困：现代Web应用安全指南,web,3.65
Web信息架构(第3版),交互,2.9846153846153847
Web全栈工程师的自我修养,web,3.7333333333333334
Web前端黑客技术揭秘,web,3.433333333333333
Web安全测试,web,2.65
Web导航设计,交互,3.8
Web开发敏捷之道,web,2.75
Web性能权威指南,web,4.0875
Web数据挖掘,算法,3.15
Web界面设计,用户体验,3.69
Web表单设计,用户体验,3.835714285714286
Web设计禁忌,交互,1.6
What I Talk About When I Talk About Running,村上春树,3.910480349344978
What I Wish I Knew When I Was 20,励志,3.5134228187919465
What If?,科普,4.2387543252595155
What Is Mathematics?,数学,4.45
What Makes You Not a Buddhist,佛教,4.15
What Technology Wants,科技,4.1
When Breath Becomes Air,传记,4.265934065934066
When Genius Failed,金融,3.816666666666667
Why Nations Fail,政治,3.3
Willpower,心理学,3.9583333333333335
Windows 程序设计：第5版,编程,3.45
Windows核心编程,编程,3.3625
Windows核心编程(第5版),编程,4.225
Windows程序设计,编程,3.8
Wireshark网络分析就这么简单,通信,4.208333333333333
Wish,日本漫画,3.1872146118721463
Wolf Totem,郭敬明,3.37
Wonder,校园,4.2507374631268435
Www.,日本漫画,2.3
W的悲剧,推理小说,3.4573529411764707
X.13,日本漫画,2.5560165975103732
X光下看腾讯,互联网,2.466666666666667
X的奇幻之旅,科普,4.028125
X的悲剧,推理小说,3.8465116279069766
YC创业营: 硅谷顶级创业孵化器如何改变世界,科技,3.360248447204969
YES！产品经理（上、下册）,用户体验,3.2214285714285715
YOU：身体使用手册,科普,3.245833333333333
Yes Is More,建筑,3.2416666666666667
You Can Draw in 30 Days,绘画,3.875
Y之构造,推理小说,2.902
Y式解体新書,日本漫画,2.25
Y的悲剧,悬疑,3.8792424242424244
ZEЯRO零,设计,3.625
ZOO,悬疑,3.8755157011831294
Zero to One,思想,3.7998515586343395
Zetsuai 01,耽美,3.478805394990366
Z的悲剧,推理小说,3.341304347826087
ab日记,言情,4.0125
blue―Rinko Kawauchi,摄影,2.7
caca和猫猫的亲密手绘,绘画,3.9
e小说,职场,3.775
e的故事,数学,3.925
iOS Human Interface Guidelines,用户体验,3.925
iPhone 4与iPad开发基础教程,交互,3.25
iPhone应用用户体验设计实战与案例,交互,3.4
iPhone开发基础教程,编程,3.4
idea+10 （1）,设计,3.3
idea+打开设计师的创意百宝箱,设计,3.0
idea+提升创意力的设计诀窍书,设计,3.85
jQuery基础教程,web,3.5
jQuery基础教程 （第4版）,web,4.1
jQuery基础教程（第3版）,web,3.55
kiss魔法（1-9）,日本漫画,3.02
my private broadway－编号223个人独立影像书2,摄影,1.55
slide:ology,设计,3.6375
small images,建筑,4.1
"the eyes,the ears,",摄影,2.95
tokyo boy alone,摄影,3.7
xxxHOLiC(01),日本漫画,3.6088235294117648
|设计中的设计 || 全本|,用户体验,4.1316134674245735
Б.П.吉米多维奇数学分析习题集题解(1)(第三版),数学,3.275
“中国模式”到底有多独特？,经济,3.50625
“中间地带”的革命,历史,3.9855932203389832
“人”与“鬼”的纠葛,鲁迅,3.5
“匀质”的秩序与“清晰的建造”,建筑,4.3979591836734695
“坏”女人有人爱,女性,3.25
“太空漫游”四部曲,科幻小说,4.25
“小不列颠”札记,旅行,3.2818181818181817
“文学少女” と神に臨む作家 下,轻小说,3.975
“文学少女”と神に臨む作家 上,轻小说,3.3
“断臂的维纳斯”为何是杰作——西方艺术与古希腊罗马神话,绘画,4.05
“空间”的美术史,艺术史,4.5
“立面”的误会,建筑,3.4625
“色”眼识人,心理学,2.9624724061810155
“边缘人”纪事,人文,3.7545454545454544
“错误”的行为,金融,3.919642857142857
“鬼子”来了,近代史,3.6527196652719667
《 猎能者Ⅰ猎能学院》,校园,4.5125
《KINFOLK四季》2014年春季刊,生活,3.816666666666667
《There's a dark dark wood inside my head》,幾米,4.225
《三体》中的物理学,科普,3.5964285714285715
《三联生活周刊》十年,人文,3.0214285714285714
《乌有园》,建筑,3.45
《人工智能真的来了》,科技,3.63
《今天也想表白你：小绿和小蓝2》,东野圭吾,4.616666666666666
《华尔街日报》是如何讲故事的,交互,3.6293478260869567
《南怀瑾－小言黄帝内经与生命科学》,国学,3.35
《圣经Holy Bible》（中英\NRSV\皮面金边\索引),宗教,3.0
《大败局》十周年套装纪念版,商业,3.8808823529411764
《天龙八部》欣赏举隅,金庸,3.75
《射雕英雄传》漫画套装,金庸,4.6
《异世界童话之旅1：许愿魔咒》,魔幻,4.3
《敌基督者》讲稿,宗教,3.825
《文艺风象+文艺风赏》第一期合刊,郭敬明,3.0136363636363637
《新周刊》口述史,策划,2.95
《最后的晚餐》为何是杰作？——名画的诞生,绘画,4.05
《枪林弹雨中成长——华为人讲自己的故事》（一）,通信,3.375
《洛神赋图》与中国古代故事画,艺术史,3.65
《生活大爆炸》之科学揭秘,科普,2.973076923076923
《纯粹理性批判》讲演录,西方哲学,4.016666666666667
《艺术原来可以这样看（修订版）》,美术,3.6
《艺术的故事》笺注,艺术史,3.6166666666666667
《营造法式》解读,建筑,3.2
《跌荡一百年》（上、下）（全二册）,企业史,4.37
《跟菲利大叔学手绘：创意速写》,美术,4.033333333333333
《野草》研究,鲁迅,2.4
《长短经》,国学,4.45
《霍比特人》的艺术,魔幻,3.95
あなたのためならどこまでも,耽美,3.90625
うさぎドロップ 1,日本漫画,3.695
うたたね,摄影,3.3
どうしても触れたくない,日本漫画,4.15
ひとりたび1年生,高木直子,3.35
シゴフミ―Stories of Last Letter (電撃文庫),轻小说,3.65
スクールガール・コンプレックス,摄影,3.709090909090909
セブンデイズ,耽美,4.238888888888889
タッチ 完全版（1）,青春,3.7898305084745765
ダカフェ日記,摄影,3.7625
